Product Name,Group,Item,Availability,Color,Link,Size,Price,Fit,Fabric,user_query,Hashtags
Grey Textured Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2812587/s/grey-textured-cotton-coaty-03r251104023/category/371/,40,"Tk 1,586.05",Front Open,Cotton,"Looking for Front Open Coatys in Grey under Tk 1,586.05.","['grp0', 'tep1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's40d645']"
Blue Textured Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2820954/s/blue-textured-cotton-coaty-03e251104020/category/371/,42,"Tk 1,334.88",Front Open,Cotton,"Want to buy a Coaty in size 42 under Tk 1,334.88.","['blp0', 'tep1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fcoa452', 'tfr4c83', 's42a1d0']"
Blue Mixed Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2791971/s/blue-mixed-cotton-coaty-03e241104109/category/371/,40,"Tk 1,897.67",Front Open,Mixed Cotton,"Want to buy a Coaty in size 40 under Tk 1,897.67.","['blp0', 'mip1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fmi4e84', 'tfr4c83', 's40d645']"
Blue Mixed Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2791971/s/blue-mixed-cotton-coaty-03e241104109/category/371/,42,"Tk 1,897.67",Front Open,Mixed Cotton,"Want to buy a Coaty in size 42 under Tk 1,897.67.","['blp0', 'mip1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fmi4e84', 'tfr4c83', 's42a1d0']"
Blue Mixed Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2791971/s/blue-mixed-cotton-coaty-03e241104109/category/371/,44,"Tk 1,897.67",Front Open,Mixed Cotton,"Looking for Front Open Coatys in Blue under Tk 1,897.67.","['blp0', 'mip1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fmi4e84', 'tfr4c83', 's44f717']"
Black/Off White Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2988750/s/black-off-white-cotton-coaty-03r251104081/category/371/,38,"Tk 1,422.73",Front Open,Cotton,"A Black, Front Open Coaty around Tk 1,422.73.","['blp0', 'offp1', 'whp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's38a577']"
Black/Off White Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2988750/s/black-off-white-cotton-coaty-03r251104081/category/371/,40,"Tk 1,422.73",Front Open,Cotton,Do you have any Coatys for Men in Black?,"['blp0', 'offp1', 'whp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's40d645']"
Black/Off White Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2988750/s/black-off-white-cotton-coaty-03r251104081/category/371/,42,"Tk 1,422.73",Front Open,Cotton,"Want to buy a Coaty in size 42 under Tk 1,422.73.","['blp0', 'offp1', 'whp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's42a1d0']"
Black/Off White Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2988750/s/black-off-white-cotton-coaty-03r251104081/category/371/,44,"Tk 1,422.73",Front Open,Cotton,"Something trendy for Men, maybe a Black Coaty?","['blp0', 'offp1', 'whp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's44f717']"
Black/Off White Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2988750/s/black-off-white-cotton-coaty-03r251104081/category/371/,46,"Tk 1,422.73",Front Open,Cotton,Do you have size 46 in Black Coatys?,"['blp0', 'offp1', 'whp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's46d9d4']"
Brown/Blue Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977181/s/brown-blue-check-cotton-coaty-03r251104075/category/371/,38,"Tk 1,739.53",Front Open,Cotton,"Something trendy for Men, maybe a Brown Coaty?","['brp0', 'blp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's38a577']"
Brown/Blue Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977181/s/brown-blue-check-cotton-coaty-03r251104075/category/371/,40,"Tk 1,739.53",Front Open,Cotton,"Want to buy a Coaty in size 40 under Tk 1,739.53.","['brp0', 'blp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's40d645']"
Brown/Blue Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977181/s/brown-blue-check-cotton-coaty-03r251104075/category/371/,42,"Tk 1,739.53",Front Open,Cotton,"Show me Brown Coatys around Tk 1,739.53.","['brp0', 'blp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's42a1d0']"
Brown/Blue Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977181/s/brown-blue-check-cotton-coaty-03r251104075/category/371/,44,"Tk 1,739.53",Front Open,Cotton,"Looking for Front Open Coatys in Brown under Tk 1,739.53.","['brp0', 'blp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's44f717']"
Brown/Blue Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977181/s/brown-blue-check-cotton-coaty-03r251104075/category/371/,46,"Tk 1,739.53",Front Open,Cotton,Do you have size 46 in Brown Coatys?,"['brp0', 'blp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's46d9d4']"
Teal Blue Printed Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2987244/s/teal-blue-printed-cotton-coaty-03r251104092/category/371/,38,"Tk 2,104.55",Front Open,Cotton,"Looking for Front Open Coatys in Blue under Tk 2,104.55.","['tep0', 'blp1', 'prp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fcoa452', 'tfr4c83', 's38a577']"
Teal Blue Printed Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2987244/s/teal-blue-printed-cotton-coaty-03r251104092/category/371/,40,"Tk 2,104.55",Front Open,Cotton,"Want to buy a Coaty in size 40 under Tk 2,104.55.","['tep0', 'blp1', 'prp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fcoa452', 'tfr4c83', 's40d645']"
Teal Blue Printed Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2987244/s/teal-blue-printed-cotton-coaty-03r251104092/category/371/,42,"Tk 2,104.55",Front Open,Cotton,"Want to buy a Coaty in size 42 under Tk 2,104.55.","['tep0', 'blp1', 'prp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fcoa452', 'tfr4c83', 's42a1d0']"
Teal Blue Printed Cotton Coaty,Men,Coaty,In Stock,Blue,https://www.aarong.com/catalog/product/view/id/2987244/s/teal-blue-printed-cotton-coaty-03r251104092/category/371/,44,"Tk 2,104.55",Front Open,Cotton,"A Blue, Front Open Coaty around Tk 2,104.55.","['tep0', 'blp1', 'prp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbl48d6', 'fcoa452', 'tfr4c83', 's44f717']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2889702/s/black-cotton-coaty-03e251104040/category/371/,38,"Tk 1,344.19",Front Open,Mixed Cotton,"A Black, Front Open Coaty around Tk 1,344.19.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fmi4e84', 'tfr4c83', 's38a577']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2889702/s/black-cotton-coaty-03e251104040/category/371/,40,"Tk 1,344.19",Front Open,Mixed Cotton,"Want to buy a Coaty in size 40 under Tk 1,344.19.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fmi4e84', 'tfr4c83', 's40d645']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2889702/s/black-cotton-coaty-03e251104040/category/371/,42,"Tk 1,344.19",Front Open,Mixed Cotton,"Show me Black Coatys around Tk 1,344.19.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fmi4e84', 'tfr4c83', 's42a1d0']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2889702/s/black-cotton-coaty-03e251104040/category/371/,44,"Tk 1,344.19",Front Open,Mixed Cotton,"Want to buy a Coaty in size 44 under Tk 1,344.19.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fmi4e84', 'tfr4c83', 's44f717']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2889702/s/black-cotton-coaty-03e251104040/category/371/,46,"Tk 1,344.19",Front Open,Mixed Cotton,"Looking for Front Open Coatys in Black under Tk 1,344.19.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fmi4e84', 'tfr4c83', 's46d9d4']"
Beige Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2943386/s/beige-cotton-coaty-03r251104072/category/371/,40,"Tk 1,204.55",Front Open,Cotton,"Show me Brown Coatys around Tk 1,204.55.","['bep0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's40d645']"
Brick Red Textured Cotton Coaty,Men,Coaty,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2904322/s/brick-red-textured-cotton-coaty-03r251104054/category/371/,42,"Tk 1,413.64",Front Open,Cotton,"A Red, Front Open Coaty around Tk 1,413.64.","['brp0', 'redp1', 'tep2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'crebda9', 'fcoa452', 'tfr4c83', 's42a1d0']"
Brick Red Textured Cotton Coaty,Men,Coaty,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2904322/s/brick-red-textured-cotton-coaty-03r251104054/category/371/,44,"Tk 1,413.64",Front Open,Cotton,"Something trendy for Men, maybe a Red Coaty?","['brp0', 'redp1', 'tep2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'crebda9', 'fcoa452', 'tfr4c83', 's44f717']"
Grey Textured Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2792313/s/grey-textured-cotton-coaty-03e251104019/category/371/,40,"Tk 2,390.70",Front Open,Cotton,"Looking for Front Open Coatys in Grey under Tk 2,390.70.","['grp0', 'tep1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's40d645']"
Red/Green Check Cotton Coaty,Men,Coaty,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2977172/s/red-green-check-cotton-coaty-03r251104069/category/371/,38,"Tk 1,495.45",Front Open,Cotton,Need something in Red for Men.,"['redp0', 'grp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'crebda9', 'fcoa452', 'tfr4c83', 's38a577']"
Red/Green Check Cotton Coaty,Men,Coaty,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2977172/s/red-green-check-cotton-coaty-03r251104069/category/371/,40,"Tk 1,495.45",Front Open,Cotton,"Want to buy a Coaty in size 40 under Tk 1,495.45.","['redp0', 'grp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'crebda9', 'fcoa452', 'tfr4c83', 's40d645']"
Red/Green Check Cotton Coaty,Men,Coaty,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2977172/s/red-green-check-cotton-coaty-03r251104069/category/371/,42,"Tk 1,495.45",Front Open,Cotton,"Show me Red Coatys around Tk 1,495.45.","['redp0', 'grp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'crebda9', 'fcoa452', 'tfr4c83', 's42a1d0']"
Red/Green Check Cotton Coaty,Men,Coaty,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2977172/s/red-green-check-cotton-coaty-03r251104069/category/371/,44,"Tk 1,495.45",Front Open,Cotton,"Want to buy a Coaty in size 44 under Tk 1,495.45.","['redp0', 'grp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'crebda9', 'fcoa452', 'tfr4c83', 's44f717']"
Red/Green Check Cotton Coaty,Men,Coaty,In Stock,Red,https://www.aarong.com/catalog/product/view/id/2977172/s/red-green-check-cotton-coaty-03r251104069/category/371/,46,"Tk 1,495.45",Front Open,Cotton,Do you have any Coatys for Men in Red?,"['redp0', 'grp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'crebda9', 'fcoa452', 'tfr4c83', 's46d9d4']"
Beige Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2943383/s/beige-cotton-coaty-03r251104045/category/371/,38,"Tk 1,568.18",Front Open,Cotton,"Show me Brown Coatys around Tk 1,568.18.","['bep0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's38a577']"
Beige Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2943383/s/beige-cotton-coaty-03r251104045/category/371/,40,"Tk 1,568.18",Front Open,Cotton,"Want to buy a Coaty in size 40 under Tk 1,568.18.","['bep0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's40d645']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2943377/s/grey-cotton-coaty-03d241104001/category/371/,38,"Tk 1,646.51",Front Open,Cotton,Do you have size 38 in Grey Coatys?,"['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's38a577']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2943377/s/grey-cotton-coaty-03d241104001/category/371/,40,"Tk 1,646.51",Front Open,Cotton,Need something in Grey for Men.,"['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's40d645']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2943377/s/grey-cotton-coaty-03d241104001/category/371/,42,"Tk 1,646.51",Front Open,Cotton,Do you have size 42 in Grey Coatys?,"['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's42a1d0']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2943377/s/grey-cotton-coaty-03d241104001/category/371/,44,"Tk 1,646.51",Front Open,Cotton,Do you have size 44 in Grey Coatys?,"['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's44f717']"
White/Black Check and Textured Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2820969/s/white-black-check-and-textured-cotton-coaty-03f251104001/category/371/,42,"Tk 1,539.53",Front Open,Cotton,"Looking for Front Open Coatys in Black under Tk 1,539.53.","['whp0', 'blp1', 'chp2', 'andp3', 'tep4', 'cop5', 'cop6', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's42a1d0']"
Brown/Yellow Textured Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2915641/s/brown-yellow-textured-cotton-coaty-03r251104059/category/371/,40,"Tk 1,382.61",Front Open,Cotton,"A Brown, Front Open Coaty around Tk 1,382.61.","['brp0', 'yep1', 'tep2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's40d645']"
Brown/Yellow Textured Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2915641/s/brown-yellow-textured-cotton-coaty-03r251104059/category/371/,42,"Tk 1,382.61",Front Open,Cotton,"Want to buy a Coaty in size 42 under Tk 1,382.61.","['brp0', 'yep1', 'tep2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's42a1d0']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2976896/s/grey-cotton-coaty-03r251104080/category/371/,38,"Tk 1,459.09",Front Open,Cotton,"Something trendy for Men, maybe a Grey Coaty?","['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's38a577']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2976896/s/grey-cotton-coaty-03r251104080/category/371/,40,"Tk 1,459.09",Front Open,Cotton,"A Grey, Front Open Coaty around Tk 1,459.09.","['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's40d645']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2976896/s/grey-cotton-coaty-03r251104080/category/371/,42,"Tk 1,459.09",Front Open,Cotton,"Want to buy a Coaty in size 42 under Tk 1,459.09.","['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's42a1d0']"
Grey Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2976896/s/grey-cotton-coaty-03r251104080/category/371/,44,"Tk 1,459.09",Front Open,Cotton,"Looking for Front Open Coatys in Grey under Tk 1,459.09.","['grp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's44f717']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2820966/s/black-cotton-coaty-03r251104019/category/371/,42,"Tk 1,362.79",Front Open,Cotton,"Want to buy a Coaty in size 42 under Tk 1,362.79.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's42a1d0']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2820966/s/black-cotton-coaty-03r251104019/category/371/,44,"Tk 1,362.79",Front Open,Cotton,"A Black, Front Open Coaty around Tk 1,362.79.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's44f717']"
Black Cotton Coaty,Men,Coaty,In Stock,Black,https://www.aarong.com/catalog/product/view/id/2820966/s/black-cotton-coaty-03r251104019/category/371/,46,"Tk 1,362.79",Front Open,Cotton,"Want to buy a Coaty in size 46 under Tk 1,362.79.","['blp0', 'cop1', 'cop2', 'gmed2fc', 'icoeecf', 'cbl1ffd', 'fcoa452', 'tfr4c83', 's46d9d4']"
Beige Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977187/s/beige-check-cotton-coaty-03r251104053/category/371/,38,"Tk 1,768.18",Front Open,Cotton,"A Brown, Front Open Coaty around Tk 1,768.18.","['bep0', 'chp1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's38a577']"
Beige Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977187/s/beige-check-cotton-coaty-03r251104053/category/371/,40,"Tk 1,768.18",Front Open,Cotton,"Show me Brown Coatys around Tk 1,768.18.","['bep0', 'chp1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's40d645']"
Beige Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977187/s/beige-check-cotton-coaty-03r251104053/category/371/,42,"Tk 1,768.18",Front Open,Cotton,Do you have size 42 in Brown Coatys?,"['bep0', 'chp1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's42a1d0']"
Beige Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977187/s/beige-check-cotton-coaty-03r251104053/category/371/,44,"Tk 1,768.18",Front Open,Cotton,"Want to buy a Coaty in size 44 under Tk 1,768.18.","['bep0', 'chp1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's44f717']"
Beige Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977187/s/beige-check-cotton-coaty-03r251104053/category/371/,46,"Tk 1,768.18",Front Open,Cotton,"Want to buy a Coaty in size 46 under Tk 1,768.18.","['bep0', 'chp1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's46d9d4']"
Grey Textured Cotton Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2820963/s/grey-textured-cotton-coaty-03r251104026/category/371/,40,"Tk 1,339.53",Front Open,Cotton,"Looking for Front Open Coatys in Grey under Tk 1,339.53.","['grp0', 'tep1', 'cop2', 'cop3', 'gmed2fc', 'icoeecf', 'cgrca50', 'fcoa452', 'tfr4c83', 's40d645']"
Green Embroidered Endi Silk Coaty,Men,Coaty,In Stock,Green,https://www.aarong.com/catalog/product/view/id/2820948/s/green-embroidered-endi-silk-coaty-03r251002001/category/371/,40,"Tk 4,381.40",Front Open,Endi Silk,"A Green, Front Open Coaty around Tk 4,381.40.","['grp0', 'emp1', 'enp2', 'sip3', 'cop4', 'gmed2fc', 'icoeecf', 'cgr9f27', 'fene89d', 'tfr4c83', 's40d645']"
Brown/Red Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977175/s/brown-red-check-cotton-coaty-03e251104035/category/371/,40,"Tk 1,531.82",Front Open,Cotton,"Show me Brown Coatys around Tk 1,531.82.","['brp0', 'redp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's40d645']"
Brown/Red Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977175/s/brown-red-check-cotton-coaty-03e251104035/category/371/,42,"Tk 1,531.82",Front Open,Cotton,"A Brown, Front Open Coaty around Tk 1,531.82.","['brp0', 'redp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's42a1d0']"
Brown/Red Check Cotton Coaty,Men,Coaty,In Stock,Brown,https://www.aarong.com/catalog/product/view/id/2977175/s/brown-red-check-cotton-coaty-03e251104035/category/371/,44,"Tk 1,531.82",Front Open,Cotton,"Looking for Front Open Coatys in Brown under Tk 1,531.82.","['brp0', 'redp1', 'chp2', 'cop3', 'cop4', 'gmed2fc', 'icoeecf', 'cbr6ff4', 'fcoa452', 'tfr4c83', 's44f717']"
Grey Viscose Coaty,Men,Coaty,In Stock,Grey,https://www.aarong.com/catalog/product/view/id/2907112/s/grey-viscose-coaty-03r251104050/category/371/,40,"Tk 1,851.16",Front Open,Viscose,"Want to buy a Coaty in size 40 under Tk 1,851.16.","['grp0', 'vip1', 'cop2', 'gmed2fc', 'icoeecf', 'cgrca50', 'fvi8b97', 'tfr4c83', 's40d645']"
